"index","id","price","host_response_rate","neighbourhood_cleansed","review_scores_rating","cancellation_policy","property_type","bedrooms"
"1509","3704801","150",NULL,"Back Bay","90","flexible","Apartment","1"
"1510","10569282","379","0.91","Back Bay","90","strict","Apartment","3"
"1512","14714374","130","1","Back Bay","100","strict","Condominium","1"
"1513","13912470","256","1","Back Bay","96","super_strict_30","Apartment","1"
"1514","13912467","296","1","Back Bay","100","super_strict_30","Apartment","1"
"1515","2246959","363","0.96","Back Bay","91","moderate","Apartment","2"
"1519","6882615","160","1","Back Bay","97","strict","Apartment","0"
"1520","5899031","350","1","Back Bay","89","flexible","Apartment","2"
"1521","1868513","298","0.96","Back Bay","90","moderate","Apartment","1"
"1522","11371205","200","0.99","Back Bay","91","strict","Apartment","2"
"1523","12998272","286","0.78","Back Bay","100","flexible","Apartment","2"
"1525","197146","356","0.89","Back Bay","91","super_strict_30","Apartment","2"
"1526","4358181","130","0.7","Back Bay","95","strict","Apartment","0"
"1527","4080849","250",NULL,"Back Bay","100","strict","Apartment","1"
"1528","12092499","200","1","Back Bay","99","strict","Apartment","1"
"1529","10454061","129","0.77","Back Bay","92","strict","Apartment","0"
"1531","3458030","500",NULL,"Back Bay","100","strict","Apartment","2"
"1532","4432035","248","1","Back Bay","93","strict","Apartment","1"
"1533","13992811","97","1","Back Bay","95","flexible","Apartment","1"
"1534","7881551","210","1","Back Bay","95","strict","Apartment","0"
"1535","10701625","249","0.77","Back Bay","85","strict","Apartment","1"
"1537","14713259","130","1","Back Bay","95","strict","Condominium","1"
"1538","3867014","270","0.97","Back Bay","89","strict","Apartment","1"
"1539","13959444","450","1","Back Bay","100","moderate","Condominium","2"
"1540","1589392","130","0.7","Back Bay","100","strict","Apartment","0"
"1541","11455804","207","0.97","East Boston","95","moderate","Apartment","0"
"1542","1066742","200","0.92","East Boston","79","strict","Boat","2"
"1543","8982616","65","1","East Boston","91","moderate","Apartment","1"
"1544","9273","225","0.94","East Boston","100","super_strict_30","Apartment","2"
"1545","8326439","48","1","East Boston","65","moderate","Apartment","1"
"1546","13820571","65","1","East Boston","97","moderate","Apartment","1"
"1548","4107959","119","1","East Boston","98","flexible","Apartment","1"
"1549","5940866","75","1","East Boston","97","moderate","House","1"
"1550","6436334","150","1","East Boston","85","moderate","Apartment","1"
"1551","1147871","95","1","East Boston","89","strict","House","1"
"1553","1458081","210","1","East Boston","94","moderate","Condominium","3"
"1554","4868653","95","1","East Boston","91","strict","House","1"
"1555","2441095","99","1","East Boston","81","strict","Apartment","2"
"1556","7634067","50","1","East Boston","100","flexible","Apartment","1"
"1558","8846849","70","1","East Boston","75","flexible","Apartment","1"
"1559","1178162","95","1","East Boston","86","strict","House","1"
"1560","13908638","99","1","East Boston","88","strict","House","1"
"1561","1178106","77","1","East Boston","86","strict","House","1"
"1562","13433317","119","0.96","East Boston","85","strict","Apartment","2"
"1563","6142396","56","1","East Boston","95","flexible","Apartment","1"
"1564","13908031","89","1","East Boston","95","moderate","Condominium","1"
"1566","13884549","65","1","East Boston","97","moderate","Apartment","1"
"1567","12580274","65","1","East Boston","87","strict","Apartment","1"
"1568","12891323","85","1","East Boston","100","moderate","Apartment","1"
"1569","11695285","215","1","East Boston","98","moderate","Apartment","2"
"1570","11498583","60","1","East Boston","78","strict","Apartment","1"
"1572","11498523","60","1","East Boston","88","strict","Apartment","1"
"1573","8859689","250","1","East Boston","94","moderate","Apartment","2"
"1574","6614984","129","1","East Boston","96","flexible","Apartment","1"
"1576","11398953","99","1","East Boston","82","strict","Condominium","3"
"1577","9382898","35","1","East Boston","88","strict","Condominium","1"
"1578","2634361","68","1","East Boston","84","strict","House","1"
"1579","1141522","95","1","East Boston","86","strict","House","1"
"1580","7809904","130","1","East Boston","99","moderate","Apartment","1"
"1581","13233001","150","1","East Boston","100","flexible","Apartment","1"
"1582","11498416","60","1","East Boston","82","strict","Apartment","1"
"1583","10056496","250","1","East Boston","79","moderate","Apartment","4"
"1584","11334091","75","1","East Boston","98","moderate","Apartment","1"
"1585","11866869","70",NULL,"East Boston","100","flexible","Apartment","1"
"1586","13594886","103","1","East Boston","94","moderate","Condominium","1"
"1587","11579622","85","0.67","East Boston","86","flexible","Apartment","1"
"1588","7678756","95","1","East Boston","100","strict","Apartment","1"
"1589","1059604","275","0.92","East Boston","84","strict","Boat","2"
"1590","8252058","80","1","East Boston","95","moderate","Apartment","1"
"1591","12560987","99","1","East Boston","91","strict","Condominium","3"
"1592","12233285","60","1","East Boston","85","strict","Apartment","1"
"1593","12233225","60","1","East Boston","84","strict","Apartment","1"
"1594","6337106","105","1","East Boston","88","moderate","Apartment","1"
"1595","9958026","80","1","East Boston","80","strict","Apartment","1"
"1596","5616179","140","1","East Boston","96","strict","Apartment","1"
"1597","14168664","115","1","East Boston","100","strict","Apartment","1"
"1598","9858437","145","0.96","East Boston","83","strict","Apartment","2"
"1599","8514932","115","0.9","East Boston","96","flexible","Apartment","1"
"1600","8469735","50","1","East Boston","76","strict","Apartment","1"
"1601","12971157","65","1","East Boston","100","flexible","Townhouse","1"
"1602","182049","300","1","East Boston","96","flexible","Apartment","2"
"1603","7482338","83","1","East Boston","93","flexible","Apartment","1"
"1604","2634499","64","1","East Boston","80","strict","House","1"
"1605","9897713","63","1","East Boston","80","strict","Apartment","1"
"1606","5990808","189","0.91","East Boston","97","strict","Apartment","2"
"1607","12233043","60","1","East Boston","84","strict","Apartment","1"
"1608","14083611","99","1","East Boston","88","strict","Apartment","1"
"1609","9698226","120","1","East Boston","98","moderate","Apartment","1"
"1610","2778656","150",NULL,"East Boston","82","strict","Apartment","2"
"1611","13874533","133","1","East Boston","91","moderate","Apartment","1"
"1612","4614037","250","1","East Boston","94","strict","Apartment","2"
"1613","11593592","98","1","East Boston","96","moderate","Apartment","1"
"1614","9711934","77","1","East Boston","94","flexible","Apartment","1"
"1615","13969217","128","1","East Boston","53","strict","Apartment","1"
"1616","13100828","130","0.9","East Boston","98","flexible","Apartment","1"
"1617","8064980","70","1","East Boston","92","flexible","Apartment","1"
"1618","8134231","300","1","East Boston","100","moderate","Apartment","2"
"1619","10233104","60","1","East Boston","87","strict","Apartment","1"
"1620","238846","300","1","East Boston","89","flexible","Apartment","2"
"1621","12051674","144","1","East Boston","75","strict","Apartment","1"
"1623","57800","70","0.99","East Boston","90","moderate","House","1"
"1624","8970779","95",NULL,"East Boston","100","flexible","House","1"
"1625","8118718","85","1","East Boston","97","flexible","Apartment","1"
"1627","13393418","135","1","East Boston","94","moderate","Apartment","1"
"1628","1042420","112","1","East Boston","92","strict","House","2"
"1629","6314998","68","1","East Boston","86","strict","House","1"
"1630","14072546","99","1","East Boston","86","strict","Apartment","1"
"1632","7035556","150","1","East Boston","94","strict","Apartment","1"
"1633","8757949","65","1","East Boston","89","strict","Apartment","1"
"1634","10411383","250","1","East Boston","100","flexible","Apartment","2"
"1635","13613562","174","1","East Boston","67","strict","Apartment","1"
"1637","1497879","89","1","East Boston","88","moderate","Apartment","1"
"1638","11333422","95","1","East Boston","92","strict","Apartment","1"
"1639","8624898","150","1","East Boston","84","moderate","Apartment","3"
"1640","8166076","250","1","East Boston","95","strict","Apartment","2"
"1641","14178758","85","0.92","East Boston","100","moderate","Apartment","1"
"1642","14072256","99","1","East Boston","92","strict","Apartment","1"
"1643","10132073","150","1","East Boston","100","flexible","Apartment","1"
"1644","14522917","140","1","East Boston","98","flexible","Apartment","3"
"1645","8231382","99","1","East Boston","83","moderate","Apartment","0"
"1646","10524612","99","1","East Boston","92","strict","Condominium","2"
"1648","5364137","70","1","East Boston","90","moderate","Apartment","0"
"1649","4315439","80","1","East Boston","80","flexible","House","1"
"1650","13046976","145","1","East Boston","96","flexible","Apartment","1"
"1651","7033732","110","1","East Boston","95","moderate","Apartment","0"
"1653","13816458","40","1","East Boston","97","moderate","Apartment","1"
"1654","7984949","89","1","East Boston","93","flexible","House","1"
"1655","4314054","105","1","East Boston","87","moderate","Apartment","1"
"1656","12308927","44","1","East Boston","96","moderate","Townhouse","1"
"1657","118905","320","1","East Boston","91","strict","Apartment","2"
"1658","20000","75","0.99","East Boston","86","moderate","House","1"
"1659","14532696","95","1","East Boston","90","flexible","Apartment","1"
"1660","8065282","181","1","East Boston","95","moderate","Apartment","2"
"1661","4820071","120","1","East Boston","95","moderate","Apartment","1"
"1662","9751520","70",NULL,"East Boston","90","flexible","Apartment","1"
"1663","9145242","89","1","East Boston","95","strict","Apartment","1"
"1664","13421289","115","0.95","East Boston","97","flexible","Apartment","1"
"1665","7178893","124","1","East Boston","98","flexible","Condominium","2"
"1666","11618815","99","1","East Boston","98","moderate","Condominium","1"
"1667","14141920","88","0.81","East Boston","93","flexible","Apartment","1"
"1668","5478135","195","1","East Boston","95","moderate","House","2"
"1669","10356880","70","1","East Boston","96","moderate","House","1"
"1670","3615760","110","1","East Boston","86","moderate","Apartment","1"
"1671","9390951","125","0.9","East Boston","100","flexible","Apartment","1"
"1672","1051482","275","0.92","East Boston","91","strict","Boat","2"
"1673","4475740","65",NULL,"East Boston","80","flexible","Apartment","1"
"1674","14262627","87","1","East Boston","100","flexible","Apartment","1"
"1675","12699603","225",NULL,"East Boston","100","flexible","House","2"
"1677","3802530","150",NULL,"East Boston","98","moderate","Apartment","1"
"1678","14075290","99","1","East Boston","88","strict","Apartment","1"
"1679","1066767","275","0.92","East Boston","89","strict","Boat","2"
"1680","4638356","85","1","East Boston","93","flexible","House","1"
"1681","12436115","135","1","East Boston","47","strict","Apartment","1"
"1682","8716849","100","0.83","East Boston","73","flexible","Apartment","1"
"1683","3917027","72","1","East Boston","84","strict","House","1"
"1684","10945407","230","1","East Boston","90","flexible","Apartment","4"
"1685","8340599","200","1","East Boston","93","moderate","Apartment","1"
"1686","14255219","45","1","East Boston","100","flexible","Apartment","1"
"1687","14533011","90","1","East Boston","100","flexible","Apartment","1"
"1688","4080000","72","1","East Boston","86","strict","House","1"
"1690","7880828","79","1","East Boston","94","strict","Apartment","1"
"1691","13064781","150","0.7","Charlestown","98","flexible","Condominium","0"
"1692","1541166","143","1","Charlestown","96","moderate","Apartment","0"
"1693","8454985","225","0.82","Charlestown","97","moderate","Apartment","2"
"1695","77681","160","0.8","Charlestown","83","strict","Bed & Breakfast","1"
"1696","4112178","125","1","Charlestown","100","flexible","Condominium","0"
"1697","5684598","199","1","Charlestown","100","flexible","Apartment","1"
"1698","7109689","600","0.9","Charlestown","100","strict","House","3"
"1700","29765","295","1","Charlestown","99","strict","House","1"
"1702","5813992","200",NULL,"Charlestown","80","strict","Apartment","3"
"1703","3749523","500","1","Charlestown","93","strict","House","4"
"1704","1587540","299","1","Charlestown","95","strict","House","3"
"1705","10253899","250","1","Charlestown","100","flexible","House","4"
"1706","45987","125","1","Charlestown","92","strict","Apartment","1"
"1709","5174821","150","1","Charlestown","94","moderate","Apartment","1"
"1710","12432535","200","1","Charlestown","97","moderate","Apartment","1"
"1711","8613870","150",NULL,"Charlestown","100","flexible","Apartment","1"
"1712","13414159","234","1","Charlestown","99","moderate","Condominium","2"
